title,url,content
"Usai Hengkang dari Golkar, Wanda Hamidah Akui Tidak Mau Terjun Politik Dulu",https://www.tribunnews.com/nasional/2024/08/23/usai-hengkang-dari-golkar-wanda-hamidah-akui-tidak-mau-terjun-politik-dulu,"TRIBUNNEWS.COM, JAKARTA - Eks politisi Partai Golkar , Wanda Hamidah , mengakui saat ini dirinya tidak ingin kembali terjun ke politik terlebih dahulu. Wanda mengatakan, saat ini semua partai politik (parpol) di Indonesia tidak menjalankan fungsi check and balance. ""(Kembali terjun politik ) untuk saat ini enggak,"" kata Wanda, kepada wartawan di Jakarta, Kamis (22/8/2024). ""Saat ini parpol semuanya sama aja. Semuanya tidak ada yang menjalankan check and balance,"" tambahnya. Wanda membenarkan, saat ini dia akan terus aktif mengawal jalannya demokrasi. Ia mengaku kecewa dengan pemerintahan di level eksekutif yang dinilai mengamankan organisasi masyarakat (ormas) melalui pembagian izin tambang. Padahal di sisi lain, katanya, persoalan-persoalan kesejahteraan di masyarakat kecil juga menunjukkan ketidakmampuan negara melindungi rakyatnya. ""Lihat deh korban di masyarakat kecil. Pengangguran semakin banyak, rakyat kecil, kita, dapat berita-berita menyedihkan karena terjerat pinjaman online, karena negara tidak bisa melindungi rakyatnya dari pinjol. Padahal semudah itu,"" jelasnya. ""Kalau kita enggak melawan, mau jadi apa (Indonesia). Sementara rakyat di bawah mati kelaparan, mati bunuh-bunuhan, dikejar debt collector. Mati karena mencuri, suami dan istri bunuh-bunuhan, kalau enggak kelaparan."" Ia mengatakan, masyarakat perlu melawan situasi yang diciptakan oleh para elite politik ini. Diberitakan sebelumnya, eks politisi Partai Golkar Wanda Hamidah mengungkapkan alasannya keluar dari partai berlambang pohon beringin itu. Wanda mengatakan, ia mulanya berharap partai politik (parpol) dapat menjalankan fungsinya sebagai check and balances. Namun bukan hanya Golkar , menurutnya, saat ini semua parpol malah menjadi corong eksekutif. ""Teman-teman lihatnya gimana sekarang? Justru (parpol) menjadi corong eksekutif, kan,"" kata Wanda, saat ditemui di Jakarta, Kamis (22/8/2024). ""Dan saya enggak hanya bicara cuma Golkar loh. Saya bicara semua partai, dan khususnya pada Golkar ,"" tambahnya."
Kiky Saputri Menangis Khawatirkan Nasib Marshel Widianto di Politik: Jangan Kecewain Banyak Orang,https://www.tribunnews.com/seleb/2024/08/19/kiky-saputri-menangis-khawatirkan-nasib-marshel-widianto-di-politik-jangan-kecewain-banyak-orang,"TRIBUNNEWS.COM - Majunya komika Marshel Widianto di Pilkada Kota Tangerang Selatan masih menjadi sorotan. Marshel Widianto menuai beragam kritikan dari publik hingga rekan-rekan sesama komika. Termasuk Kiky Saputri yang sebelumnya sempat mengkritik pedas setelah Marshel Widianto menerima pinangan partai Gerindra untuk menjadi Wakil Walikota Tangerang Selatan, mendampingi Ariza Patria sebagai Calon Walikotanya. Tangis Kiky Saputri pun pecah saat Marshel Widianto menjadi bintang tamu podcast YoTube Kaesang Pangarep by GK Hebat. Kiky Saputri yang sebagai host itu mengungkapkan kekhawatirannya kepada Marshel yang kini terjun di dunia politik . ""Gue lihat Bang Pandji sekeras itu, gue kayak nggak bisa sekeras Bang Pandji, tapi gue selalu mantau, ini kekhawatiran kita semua Shel,"" ungkap Kiky Saputri , dikutip dari YouTube Kaesang Pangarep by GK Hebat, Senin (19/8/2024). Dikatakan Kiky, bahwa rekan-rekan komika sebelumnya pasti membantu Marshel ketika ada permasalahan. Di balik kritikan yang muncul, Kiky berharap agar Marshel bisa membuktikan soal omongan negatif dari publik. Meskipun Marshel pernah melewati masa kelamnya. ""Lu pernah salah, lu pernah jatuh, dan yang nolong lu adalah balik lagi mereka-mereka semua."" ""Kalaupun ini lu rasa jalan hidup lu ini kesempatan lu, ya di balik kekhawatiran kita bentuk kritikan kita semoga lu bisa buktiin omongan orang salah,"" ucap Kiky. Terkait kekhawatiran itu, kata Kiky, bahwa teman terdekat Marshel lah yang bakal paling merasa kecewa atas kegagalannya. ""Karena mungkin yang paling akan kecewa bukan mereka tapi kita-kita ini gitu,"" katanya. Kemudian, Kiky juga meminta jebolan kompetisi Stand Up Comedy Academy Musim 3 itu untuk memantapkan hatinya jika memang benar-benar terjun di dunia politik . Jika memang berniat untuk perubahan, Kiky berharap Marshel bisa menjalankan amanatnya dengan baik"
Pakar Komunikasi Politik Benny Susetyo: Bahaya Bayang Kartel Politik Pilkada 2024,https://www.tribunnews.com/mata-lokal-memilih/2024/08/19/pakar-komunikasi-politik-benny-susetyo-bahaya-bayang-kartel-politik-pilkada-2024,"TRIBUNNEWS.COM, JAKARTA - Pakar Komunikasi Politik Benny Susetyo mewanti-wanti bahaya kartel politik membayangi Pilkada serentak 2024. Benny mengatakan, demokrasi yang seharusnya menjadi wadah untuk menentukan arah kepemimpinan, kini justru digerogoti praktik politik yang mencederai esensinya. ""Pembajakan demokrasi oleh kartel politik semakin mengikis kebebasan rakyat untuk memilih dengan jujur dan tanpa paksaan, ancaman nyata yang menghantui Pilkada mendatang,"" kata Benny dalam keterangannya, Minggu (18/8/2024). Menurutnya, dalam demokrasi yang berlandaskan pada nilai-nilai Pancasila , esensi dari demokrasi adalah kesetaraan dan keadilan bagi seluruh rakyat Indonesia. Benny menjelaskan, Pancasila sebagai ideologi negara menempatkan kedaulatan di tangan rakyat serta memberikan hak kepada setiap individu untuk berpartisipasi dalam menentukan arah bangsa. ""Namun, kenyataan yang terjadi saat ini menunjukkan bahwa praktik-praktik politik yang ada seringkali bertentangan dengan nilai-nilai luhur tersebut,"" ujarnya. Dia menegaskan, demokrasi seharusnya memberi kesempatan kepada rakyat untuk memilih tanpa paksaan atau tekanan. Sayangnya, kata Benny, demokrasi Indonesia menghadapi tantangan serius dengan adanya dominasi kartel politik yang terdiri dari kelompok-kelompok kekuatan yang mendominasi partai politik Menurutnya, hal tersebut membuat rakyat kesulitan untuk menentukan calon pemimpin yang benar-benar mereka inginkan. ""Partai-partai politik yang seharusnya menjadi instrumen demokrasi kini seringkali dikuasai oleh kekuatan-kekuatan tersebut, yang lebih mengutamakan kepentingan pribadi atau kelompok daripada kepentingan rakyat,"" ucap Benny. Akibatnya, rakyat kehilangan kesempatan untuk memilih pemimpin yang memiliki rekam jejak, prestasi, dan kemampuan manajerial. ""Sebaliknya, yang terjadi adalah pemimpin-pemimpin yang muncul ke permukaan seringkali adalah mereka yang populer karena citra yang dibangun melalui media, bukan karena kualitas kepemimpinan yang sebenarnya,"" Menurut Benny, hal tersebut membuat demokrasi kehilangan esensi dan maknanya sebagai alat untuk mewujudkan kedaulatan rakyat. Dia menegaskan, ketika kartel politik menentukan segala cara untuk mempertahankan kekuasaan, maka demokrasi kehilangan arah dan tujuannya. Benny menjelaskan, demokrasi sejatinya adalah ketika rakyat memiliki kemampuan untuk menentukan pemimpin berdasarkan pertimbangan rasional, bukan karena tekanan atau pengaruh dari kekuatan tertentu."
"PDIP Ditinggal Sendirian, Mahfud MD: Permainan Politik di Lapangan Memang Macam-macam",https://www.tribunnews.com/mata-lokal-memilih/2024/08/17/pdip-ditinggal-sendirian-mahfud-md-permainan-politik-di-lapangan-memang-macam-macam,"TRIBUNNEWS.COM, JAKARTA - Ketua Umum PDI Perjuangan, Megawati Soekarnoputri merasa partainya sengaja ditinggal sendirian pasca Pemilu dan menghadapi Pilkada Serentak 2024. Termasuk, dalam konteks pemilihan gubernur dan wakil gubernur DKI Jakarta. Megawati juga menyinggung penamaan Koalisi Indonesia Maju (KIM) Plus, yang disebut menggabungkan parpol pendukung Prabowo Subianto - Gibran Rakabuming Raka dengan PKS, PKB dan Nasdem. Mantan calon wakil presiden di Pilpres 2024 yang juga eks Menteri Koordinator bidang Politik Hukum dan Keamanan (Menko Polhukam) Prof Mahfud MD turut merespons pernyataan Megawati. Ia mengatakan permainan politik di tingkat lapangan memang punya berbagai macam rupa. “Permainan politik di tingkat lapangan itu bisa macam-macam,” kata Mahfud MD saat ditemui usai jalan pagi bersama Ikatan Keluarga Alumni Universitas Islam Indonesia (IKA UII) di kawasan Epiwalk Riverside, Karet Kuningan, Jakarta Selatan, Sabtu (17/8/2024). Namun Mahfud MD enggan mengomentari lebih jauh untuk persoalan itu. Menurutnya PDIP yang lebih paham pernyataan Megawati dan kondisi perpolitikan hari ini. “Saya kan bukan PDIP. Saya nggak tahu. Kalau itu biar jadi wacana politik,” katanya. Ketua Umum PDI Perjuangan (PDIP) Megawati Soekarnoputri sebelumnya merasa kasihan dengan kondisi partainya menghadapi pemilihan kepala daerah (Pilkada) serentak 2024. Menurut Megawati, dinamika kerja sama partai politik (parpol) di Pilkada 2024 terkotak-kotak. ""Lucu juga deh kalau lihat nih sekarang Pilkada nih, yang ini enggak boleh ama yang itu, yang ini enggak boleh sama yang itu,"" kata Megawati di Kantor DPP PDIP , Jalan Diponegoro, Menteng, Jakarta, Rabu (14/8/2024). Ketua Dewan Pengarah Badan Riset dan Inovasi Nasional (BRIN) ini mengaku mencermatinya. ""Terus saya suka ngomong pada diri saya sendiri ""kasian deh PDIP dikungkung, ditelikung, tinggal sendirian gitu"","" ujar Megawati. Megawati lalu menyinggung Koalisi Indonesia Maju (KIM) Plus. KIM Plus disebut-sebut akan menggabungkan partai pendukung Prabowo Subianto - Gibran Rakabuming Raka bersama PKS, PKB, dan NasDem."
BUMN Diminta Jaga Profesionalisme dan Bisa Jadi Tempat Bekerja Kondusif,https://www.tribunnews.com/bisnis/2024/08/01/bumn-diminta-jaga-profesionalisme-dan-bisa-jadi-tempat-bekerja-kondusif,"Laporan Wartawan Tribunnews.com, Ismoyo TRIBUNNEWS.COM, JAKARTA - Badan Usaha Milik Negara (BUMN) diminta untuk menjaga sikap profesionalisme dan menghindari praktik politik yang tidak sehat. Pakar Hukum BUMN Universitas Indonesia, Teddy Anggoro mengatakan, profesionalisme adalah kunci utama dalam mengembangkan BUMN agar dapat memberikan manfaat maksimal bagi masyarakat. ""Salah satu bagian menimbang dalam UU BUMN, mengarahkan segala upaya untuk menjadikan BUMN perusahaan-perusahaan yang profesional yang akhirnya akan membawa pada kesejahteraan rakyat Indonesia,"" ujar Teddy dikutip Kamis (1/8/2024). Menurutnya, syarat terciptanya BUMN yang profesional adalah manajemen perusahaan yang fokus pada tugas mengembangkan dan membangun perusahaan. ""Sehingga hal-hal pribadi harus dikesampingkan dan diletakkan di bawah kepentingan korporasi,"" ucapnya. Ia menyebut, manajemen yang terfokus pada kepentingan perusahaan akan menghindarkan BUMN dari berbagai masalah yang dapat menghambat operasional dan peningkatan nilai perusahaan. ""Permasalahan pribadi dalam manajemen yang berkelanjutan dan terus menerus akan berakibat pada terhambatnya operasional dan peningkatan nilai perusahaan. Karena jika terjadi kondisi di mana permasalahan pribadi berkembang menjadi permasalahan hukum maka biaya, waktu, dan perhatian perusahaan akan tersita dan menghambat tercapainya tujuan dalam Undang-Undang BUMN ,"" papar Teddy. Menjelang RUPS ataupun kabar pergantian direksi, kata Teddy, kerap dihadapkan berbagai isu yang tidak berdasar. ""Kondisi ini menunjukkan betapa pentingnya menjaga integritas dan profesionalisme dalam manajemen BUMN . BUMN harus menjadi tempat bekerja yang kondusif, bebas dari politik kotor,"" ujarnya. Namun, Teddy percaya perusahaan-perusahaan negara dapat terus berkembang dan memberikan kontribusi nyata bagi kesejahteraan rakyat Indonesia."
"Jelang Pilkada 2024, Himpunan Putra Putri Keluarga Angkatan Darat Ajak Jaga Suasana Damai & Kondusif",https://www.tribunnews.com/mata-lokal-memilih/2024/07/25/jelang-pilkada-serentak-himpunan-putra-putri-angkatan-darat-ajak-jaga-suasana-damai-dan-kondusif,"TRIBUNNEWS.COM, JAKARTA - Ketua Umum Himpunan Putra-Putri Angkatan Darat (HIPAKAD) Haryara Tambunan mengajak masyarakat dan seluruh elemen bangsa menanamkan makna bela negara dan menciptakan suasana damai serta kondusif jelang Pilkada. Sesuai arahan KSAD selaku Dewan Pembina hipakad, Haryara mengatakan bahwa konsep dasar dalam bela negara bukanlah selalu hal-hal yang bernuansa militer. Namun, kata dia, dengan berpikir positif terhadap kemajuan bangsa, tidak menyebarkan berita bohong (hoax) serta memiliki jiwa kebersamaan dan solidarita yang tinggi merupakan wujud sebenarnya bela negara. ""Sebagai manusia dan warga negara Indonesia yang cerdas, janganlah kita dengan mudah termakan oleh berita bohong (hoax) di sekitar kita. Terus belajar dan selalu berfikir positif terhadap sesama adalah salah satu wujud kita dalam mengimplementasikan makna bela negara"" ujarnya dalam keterangannya pada Rabu (24/07/2024). Dia menegaskan pihaknya akan selalu siap bersinergi dengan siapapun itu dalam mengimplementasikan bela negara untuk mewujudkan keutuhan Negara Kesatuan Republik Indonesia. Saat ini, HIPAKAD merupakan ormas yang secara sah tercatat di beberapa kementerian serta institusi dan lembaga negara. Mulai dari KBT Mabes TNI dan KBT Masbesad, selanjutnya sebagai ormas yang sah secara polpum di seluruh Indonesia melalui Kemendagri tahun 2018. Serta yang terakhir tercatat sebagai HAKI di kemenkumham tahun 2018. Pemilihan Kepala Daerah (Pilkada) 2024 akan digelar serentak pada 27 November. Pilkada 2024 diatur dalam Peraturan Komisi Pemilihan Umum (PKPU) Nomor 2 Tahun 2024 tentang Tahapan dan Jadwal Pemilihan Gubernur dan Wakil Gubernur, Bupati dan Wakil Bupati, serta Walikota dan Wakil Walikota.Pengumuman Pendaftaran Pasangan Calon. Tahapan ini berlangsung dari Selasa, 27 Agustus 2024 hingga Kamis, 29 Agustus 2024. Pendaftaran pasangan calon merupakan langkah resmi bagi kandidat untuk ikut serta dalam Pilkada. KPU akan memverifikasi semua persyaratan yang diajukan oleh pasangan calon. Tahapan ini berlangsung pada Selasa, 22 September 2024. Penetapan pasangan calon dilakukan oleh KPU setelah semua proses verifikasi selesai. Setelah ditetapkan, pasangan calon resmi menjadi peserta Pilkada dan dapat memulai kampanye."
4 Skenario Politik Pilkada Jakarta 2024: Anies Baswedan Lawan Kotak Kosong hingga Muncul Nama Baru?,https://www.tribunnews.com/mata-lokal-memilih/2024/07/25/4-skenario-politik-pilkada-jakarta-2024-anies-baswedan-lawan-kotak-kosong-hingga-muncul-nama-baru,"TRIBUNNEWS.COM, JAKARTA - Nama-nama calon gubernur dan wakil gubernur yang akan bertarung di Pilkada Jakarta 2024 masih dinamis. Sejauh ini baru Anies Baswedan tampaknya sudah memiliki kursi yang cukup untuk maju di Pilkada Jakarta 2024. PKS dan Partai Nasdem telah mengusung Anies meski belum secara resmi mendaftar ke KPU Jakarta sehingga koalisi masih bisa berubah. Sejauh ini sejumlah nama-nama calon gubernur telah beredar di publik seperti: Mantan Gubernur DKI Jakarta Basuki Tjahaja Purnama (Ahok), Mantan Gubernur Jawa Barat Ridwan Kamil, Mantan Gubernur Banten Rano Karno, Mantan Panglima TNI Jenderal (Purn) Andika Perkasa, Ketua Umum PSI Kaesang Pangarep, Menteri Sosial Tri Rismaharini hingga Menteri BUMN Erick Thohir. Melihat dinamika politik yang terjadi di Jakarta dan kemungkinan koalisi antar partai politik untuk mengusung kandidat maka setidaknya ada kemungkinan 4 skenario yang bisa terjadi di Pilkada Jakarta . Skenario politik ini kemungkinan memunculkan tiga calon gubernur (belum termasuk cawagub) di Pilkada Jakarta 2024 yakni : Direktur Eksekutif Trias Politika Strategis, Agung Baskoro, mengatakan paslon yang mungkin bisa terbentuk bisa kubu koalisi PKB dan PDIP. Sebab gabungan perolehan kursi kedua partai tersebut mencukupi untuk mengajukan calon gubernur (cagub) dan calon wakil gubernur (cawagub) pada Pilkada Jakarta 2024. “Kemudian, pasangan PDI-P sama PKB. PDI-P ada 15 kursi, PKB 10 kursi jadi 25 kursi, 22 kursi sudah terpenuhi. Kalau skemanya seperti itu, ya sebenarnya ada tiga pasang, tinggal siapa nih (yang diusung),” kata Agung dalam program Obrolan Newsroom bersama Kompas.com, Selasa (9/7/2024). PKB bisa berkoalisi dengan PDIP karena tampaknya PKB tidak menerima cawagub dari PKS yang diajukan berpasangan dengan Anies Baswedan . Skenario selanjutnya kemungkinan ada dua calon gubernur (belum termasuk cawagub) di Pilkada Jakarta 2024 yakni : Pengamat Politik Ray Rangkuti memprediksi PDIP dan Partai Gerindra bakal bersatu di Pilkada Jakarta 2024. Partai Gerinda bisa mengajak parpol yang tergabung dalam Koalisi Indonesia Maju (KIM) seperti Golkar, PAN, dan PSI berkoalisi dengan PDIP di Pilkada Jakarta."
Revisi Undang-undang Dewan Pertimbangan Presiden untuk Siapa?,https://www.tribunnews.com/tribunners/2024/07/24/revisi-undang-undang-dewan-pertimbangan-presiden-untuk-siapa,"Oleh: Guru Besar Kebijakan Publik Universitas Hasanuddin Prof. Dr. M Nur Sadik , MPM TRIBUNNERS - Dewan Perwakilan Rakyat (DPR) mengusulkan revisi Undang-Undang Nomor 19 Tahun 2006 tentang Dewan Pertimbangan Presiden atau revisi UU Wantimpres . Usulan ini sudah disahkan dalam rapat paripurna pada Kamis 11 Juli 2024. Poin-poin utama dari revisi tersebut antara lain mencakup Pasal 1 yang menyebutkan perubahan nama dari Dewan pertimbangan Presiden/Wantimpres menjadi Dewan Pertimbangan Agung/DPA. Kemudian Pasal 2 DPA menjadi lembaga negara. Lalu ada Pasal 9 di mana DPA terdiri dari ketua yang merangkap anggota dan beberapa orang yang jumlahnya ditetapkan oleh presiden. Artinya, jumlah Anggota DPA yang dipilih presiden bisa tidak terbatas. Atas hal ini telah menimbulkan polemik baik dari segi regulasi konstitusi hingga tinjauan politik praktis. Sebelumnya perlu diketahui bahwa dalam UUD 45 yang asli, DPA disebut dalam Pasal 16 yang kedudukannya adalah sebagai lembaga tinggi negara, setara dengan presiden yang berkewajiban memberi jawaban atas pertanyaan presiden dan berhak mengajukan usul kepada pemerintah. Sementara, merujuk ke UUD yang telah diamandemen, fungsi dan kedudukan DPA berdasar pasal tersebut di atas telah dihapus. Kemudian muncullah UU 19 Tahun 2006 tentang Dewan Pertimbangan Presiden (Wantimpres) yang bertugas memberikan nasihat dan pertimbangan kepada Presiden. Artinya, Watimpres melekat pada tugas eksekutif kepresidenan. Di luar saling-silang posisi DPA dan Wantimpres ini, ada dugaan kekuatiran bahwa posisi baru ini lebih berbau politik praktis,  menegaskan soal keberpihakan terhadap regulasi. Regulasi itu adalah aturan untuk kehidupan bernegara yang baik, bukan dibuat selaras untuk kepentingan orang atau kelompok tertentu. Itu inti poinnya. Kalau dilihat sejarahnya DPA ke UUD 45 yang lalu dan seperti ingin dihidupkan kembali, wajar bila orang bertanya apa itu bukan pemborosan anggaran negara. Di sini ada istilah money follows function, lihat juga fungsinya. Apakah umpama DPA dan Watimpres itu fungsi dan kinerjanya sama Kalau sama, sementara secara biaya DPA lebih besar, apa itu bukan pemborosan Tapi kalau fungsi dan kinerja DPA lebih baik dari Watimpres, maka ada pembenaran di balik itu, ada logical explanation-nya. Orang sekarang mempertanyakan efektifitas kelembagaan dalam tatanan bernegara. Contohnya gini, apakah memang DPA itu lebih mempan dalam hal memberi nasihat dan pandangan terhadap Presiden, ketimbang Watimpres yang dinilai publik melekat dengan Presiden sehingga dianggap kurang efektif? Hal-hal yang dipertanyakan publik itu sebenarnya mesti digarisbawahi oleh semua pemangku kepentingan."
"Sepak Terjang Hamzah Haz di Dunia Politik, Puncak Karier Jadi Wapres Dampingi Megawati",https://www.tribunnews.com/nasional/2024/07/24/sepak-terjang-hamzah-haz-di-dunia-politik-puncak-karier-jadi-wapres-dampingi-megawati,"TRIBUNNEWS.COM, JAKARTA - Indonesia kembali kehilangan tokoh bangsa. Mantan Ketua Umum Partai Persatuan Pembangunan (PPP) periode 1998-2007, Hamzah Haz meninggal dunia pada Rabu (24/7/2024). Nama Hamzah Haz tentu sudah tidak asing di kancah politik nasional. Puncak kariernya adalah menjadi Wakil Presiden RI menggantikan Megawati Soekranoputri yang saat itu naik menjadi Presiden RI. Politikus PPP itu aktif diketahui aktif berorganisasi. Pada tahun 1971 ia pernah menjabat sebagai Wakil Ketua DPW Nahdlatul Ulama (NU) Kalimantan Barat. Berbagai jabatan politik pernah diemban oleh Hamzah Haz, mulai dari Ketua Umum PPP, anggota DPR hingga menteri. Diketahui, Hamzah Haz pernah menjadi Menteri Negara Investasi/Kepala Badan Koordinasi Penanaman Modal (BKPM). Pria kelahiran 15 Februari 1940 itu juga diketahui pernah menjadi Menteri Koordinator Bidang Kesejahteraan Rakyat. Wafatnya Hamzah Haz diungkapkan Sekjen DPP PPP Arwani Thomafi. ""Benar (Hamzah Haz meninggal dunia ) telah wafat Bapak Dr Hamzah Haz , pagi ini jam 09.30 WIB di kediaman Tegalan,"" kata Arwani saat dikonfirmasi wartawan, Rabu (24/7/2024). Rencananya jenazah Hamzah Haz akan dimakamkan di komplek pemakaman keluarga di Cisarua Bogor siang nanti setelah salat zuhur. Jenazah Hamzah Haz akan dimakamkan di sebelah makam sang istri. Hal tersebut diungkap oleh Anggota Komisi VIII DPR dari fraksi PPP Syaifullah Tamliha. Menurutnya, jenazah sang istri dimakamkan di pemakaman keluarga di Pondok Pesantren Al Ikhlas Puncak Bogor. Nantinya, kata Syaifullah, jenazah Hamzah Haz akan dimakamkan di samping makan sang istri. Hal ini berdasarkan kesepakatan dari pihak keluarga. ""Tempat pemakaman keluarga, tepatnya di samping makam istri Beliau Almarhumah Ibu Nani. Pondok Pesantren Al Ikhlas Puncak Bogor,"" kata Syaifullah saat dikonfirmasi, Rabu (24/7/2024). Di sisi lain, Syaifullah mengatakan pihaknya masih belum mengetahui apakah nantinya jenazah Hamzah Haz akan dimakamkan secara militer atau tidak. Pihak keluarga masih sedang merundingkan hal tersebut. ""Sedang dirundingkan oleh anak-anak dan keluarga beliau,"" pungkasnya."
"Wejangan Surya Paloh ke Kaesang: Jangan Pensiun dari Politik, Minimal 5 Sampai 6 Pemilu ke Depan",https://www.tribunnews.com/nasional/2024/07/22/wejangan-surya-paloh-ke-kaesang-jangan-pensiun-dari-politik-minimal-5-sampai-6-pemilu-ke-depan,"Laporan Reporter Tribunnews.com, Rizki Sandi Saputra TRIBUNNEWS.COM, JAKARTA - Ketua Umum DPP Partai Solidaritas Indonesia (PSI) Kaesang Pangarep mengungkapkan, dirinya mendapat wejangan atau pesan dari Ketua Umum DPP Partai NasDem Surya Paloh untuk tidak pensiun dini di dunia politik . Pernyataan itu disampaikan Kaesang usai dirinya bertemu dengan Surya Paloh di NasDem Tower, Senin (22/7/2024). Kata Kaesang, Surya Paloh meminta kepada dirinya untuk jangan berhenti dalam waktu dekat di dunia politik , bahkan hingga 5-6 kali Pemilu . ""Wejangan khusus mengenai menjadi kepala daerah tidak, tapi yang pasti beliau (Surya Paloh) bilang kepada saya jangan pernah berhenti sampai 5-6 Pemilu ke depan,"" kata Kaesang saat jumpa pers di NasDem Tower. ""Setelah itu silahkan istirahat, sudah itu saja,"" sambung dia. Tak cukup di situ, pertemuannya dengan Surya Paloh di NasDem juga sebagai sarana untuk dirinya mengucapkan selamat ulang tahun untuk pimpinan Partai NasDem tersebut. Dimana, Surya Paloh baru saja berulang tahun ke-73 tahun pada 16 Juli 2024 lalu. ""Salah satu obrolan kami tadi adalah mengucapkan selamat ulang tahun kepada beliau yang kemarin baru ulang tahun minggu lalu (16 Juli), kami baru bisa sampaikan hari ini,"" kata dia. Selebihnya kata Kaesang, pembahasan dalam pertemuan keduanya yakni soal peta politik dan konstelasi Pilkada mendatang. Khususnya kata dia, soal Pilkada untuk wilayah Indonesia bagian Timur dan beberapa di Pulau Jawa. ""Saling kolaborasi di beberapa daerah khususnya di Indonesia Timur dan ada juga yang beberapa di Pulau Jawa,"" tandas dia. DPP Partai NasDem secara tegas menyebut kalau Ketua Umum DPP Partai Solidaritas Indonesia (PSI) Kaesang Pangarep memiliki potensi untuk maju sebagai bakal calon Kepala Daerah Jawa Tengah di Pilkada 2024 mendatang. Bahkan kata Ketua Teritorial Pemenangan NasDem Papua Robert Rouw mengatakan, NasDem siap mendukung Kaesang di Pilkada Jateng. ""Ya tadi pak Surya cuma titip satu bahwa melihat potensinya mas Kaesang sebagai anak muda, dukungan kita lihat cukup baik disana sekarang yakan, makanya beliau cukup alangkah baik kalau mas Kaesang masuk Jateng dan kami akan berika dukungan NasDem ,"" kata Robert saat jumpa pers usai pertemuan Kaesang dengan Surya Paloh di NasDem Tower, Senin (22/7/2024)."
"Diisi Banyak Politisi, Ray Rangkuti Nilai Pemilihan Anggota BPK Rawan Konflik Kepentingan",https://www.tribunnews.com/nasional/2024/07/21/diisi-banyak-politisi-ray-rangkuti-nilai-pemilihan-anggota-bpk-rawan-konflik-kepentingan,"TRIBUNNEWS.COM, JAKARTA - Komisi XI DPR RI menetapkan 75 calon anggota Badan Pemeriksa Keuangan (BPK) yang akan mengikuti uji kelayakan dan kepatutan atau fit and proper test di DPR RI. DPR meminta masyarakat memberikan masukan terkait nama-nama tersebut yang telah diumumkan ke publik. Masukan itu disampaikan ke DPR terhitung sejak 10 hingga 19 Juli 2024. Direktur Eksekutif Lingkar Madani (Lima) Ray Rangkuti mengatakan sejumlah politik us, anggota DPR mencalonkan serta mengikuti proses seleksi anggota BPK. Lima mengamati politik us yang mengikuti seleksi anggota BPK tidak hanya dari satu partai saja, bahkan diketahui anggota DPR yang saat ini masih aktif pun mengikuti seleksi tersebut. ""Kepentingan membuat keputusan yang tidak akan merugikan partai. Bukan hanya satu partai, tapi banyak parpol, karena mereka jadi punya keinginan untuk memastikan hasil-hasil audit keuangan tidak menghujam kader-kader. Ini fenomena yang menurut saya menggelisahkan,"" tuturnya pada Sabtu (20/7/2024). Menurutnya, potensi politisi Senayan terpilih menjadi anggota BPK lebih besar mengingat yang memilih anggota BPK di Komisi XI DPR . ""Mereka juga sudah tahu, kalau ada anggota partai dan non-partai, besar kemungkinan anggota partai yang akan terpilih. Jadi peluang mereka untuk terpilih (anggota BPK) itu jadi besar, setidaknya soal pemilihan, apakah antara anggota partai atau non-partai,"" ungkap Ray. Dia menjelaskan fenomena ini bisa terjadi karena berdasarkan undang-undang UU) tidak ada larangan bagi anggota DPR dan politik us mencalonkan dan mengikuti seleksi calon anggota BPK. Untuk itu, dia meminta, pimpinan partai politik dan anggota DPR seharusnya mengedepankan moral karena tugasnya seharusnya mengawal suara rakyat selama 5 tahun. ""Semuanya berdasarkan hukum formal, enggak berdasarkan moral. Kalau berdasarkan aturan hukum boleh-boleh saja. Jadi ya repot kita itu, padahal secara moral, bagaimana mereka sudah meminta suara rakyat, setelah terpilih, lalu mereka tinggalkan begitu saja, lalu mereka belum bekerja untuk rakyat, sudah mundur sebagai anggota DPR karena terpilih sebagai anggota BPK,"" kata Ray. Ray menambahkan, keberadaan politik us itu sudah pasti akan menimbulkan konflik kepentingan apabila kelak terpilih menjadi anggota BPK. ""Tentu harus berhenti sebagai anggota DPR jika terpilih menjadi anggota BPK, dan potensinya akan menjadi konflik kepentingan . Bahkan bisa juga supaya mengamankan kader-kader mereka yang menjadi kepala daerah di daerah, itu tujuan salah satunya,"" tandasnya."
